transaction_id,price,date_of_transfer,postcode,property_type,new_build,tenure,address,locality,town_city,district,county,ppd_category_type,record_status
{D22473F6-86DB-7B40-E053-6C04A8C0A630},579,2021-09-20 00:00,M41 9LH,O,N,F,15,,TORBAY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{CD5A9DCC-B09F-310A-E053-6C04A8C00A1F},253000,2021-09-08 00:00,M41 7FX,S,N,F,17,,COLL DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D22473F6-8205-7B40-E053-6C04A8C0A630},280000,2021-06-25 00:00,M41 9DW,S,N,F,13,,WENTWORTH AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{CD5A9DCC-B0DD-310A-E053-6C04A8C00A1F},336000,2021-04-30 00:00,M41 5AS,O,N,F,6 - 8,,FLIXTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{CD5A9DCC-B0E2-310A-E053-6C04A8C00A1F},300000,2021-06-30 00:00,M41 8PH,O,N,L,23,,RIPLEY CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D22473F6-7BFA-7B40-E053-6C04A8C0A630},150000,2021-06-30 00:00,M41 9SB,T,N,F,STATION BRIDGE,10,STATION ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D22473F6-7C55-7B40-E053-6C04A8C0A630},755000,2021-06-29 00:00,M41 5TF,O,N,L,28,,BALMAIN ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D22473F6-7C79-7B40-E053-6C04A8C0A630},230000,2021-10-21 00:00,M41 5ST,O,N,F,69,,PRINCESS ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D22473F6-7C7B-7B40-E053-6C04A8C0A630},295000,2021-07-28 00:00,M41 7NT,S,N,L,91,,WOODHOUSE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{CD5A9DCC-AB11-310A-E053-6C04A8C00A1F},196500,2021-08-13 00:00,M41 7EH,T,N,F,16,,QUEENSWAY,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D22473F6-7C8F-7B40-E053-6C04A8C0A630},297500,2021-11-19 00:00,M41 8QW,O,N,L,189,,WOODSEND ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D22473F6-862A-7B40-E053-6C04A8C0A630},845,2021-08-27 00:00,M41 0TN,O,N,F,61,,LOSTOCK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-E6A8-362B-E053-6B04A8C03ACC},170000,2021-05-04 00:00,M41 0XZ,S,N,F,8,,GLADSTONE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-E6B6-362B-E053-6B04A8C03ACC},300000,2021-03-18 00:00,M41 0RY,S,N,L,4,,BEVERLEY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-E6E4-362B-E053-6B04A8C03ACC},330000,2021-02-11 00:00,M41 0TL,D,N,L,9,,CONWAY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-E717-362B-E053-6B04A8C03ACC},488500,2021-03-04 00:00,M41 0TW,D,N,L,18,,LOSTOCK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-E734-362B-E053-6B04A8C03ACC},345000,2021-04-22 00:00,M41 8TA,D,N,F,14,,MOSS CROFT CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-E737-362B-E053-6B04A8C03ACC},410000,2021-03-12 00:00,M41 5RP,S,N,F,1,,MALVERN AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-E5D4-362B-E053-6B04A8C03ACC},224000,2021-02-05 00:00,M41 5GT,D,N,L,31,,TREVOR ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-E5ED-362B-E053-6B04A8C03ACC},327500,2021-03-05 00:00,M41 6EP,S,N,F,259,,CHURCH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-E615-362B-E053-6B04A8C03ACC},585000,2021-03-05 00:00,M41 7DS,D,N,F,26,,DAVYHULME ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-E629-362B-E053-6B04A8C03ACC},293000,2021-03-19 00:00,M41 6PE,S,N,L,22,,BROOKLYN AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-E62B-362B-E053-6B04A8C03ACC},255000,2021-03-03 00:00,M41 7BT,T,N,F,27,,KNOWSLEY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-E63D-362B-E053-6B04A8C03ACC},295000,2021-03-12 00:00,M41 6QS,D,N,F,26,,HOLLY HOUSE DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-E63E-362B-E053-6B04A8C03ACC},207500,2021-03-05 00:00,M41 9PL,T,N,F,25,,FIRWOOD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-E656-362B-E053-6B04A8C03ACC},251000,2021-02-26 00:00,M41 5AQ,T,N,F,58,,GROSVENOR ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B324-362B-E053-6B04A8C03ACC},208000,2021-01-18 00:00,M41 7EE,S,N,L,261,,KINGSWAY PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-BA07-362B-E053-6B04A8C03ACC},267500,2021-03-05 00:00,M41 9PR,S,N,F,19,,CLEVEDON AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B339-362B-E053-6B04A8C03ACC},234110,2021-03-03 00:00,M41 9BL,T,N,F,38,,POPLAR GROVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B580-362B-E053-6B04A8C03ACC},274000,2021-04-30 00:00,M41 9PG,S,N,F,21,,DURNFORD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B592-362B-E053-6B04A8C03ACC},205000,2021-03-08 00:00,M41 7ND,T,N,F,42,,WYCOMBE CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B372-362B-E053-6B04A8C03ACC},325000,2021-03-12 00:00,M41 0TG,S,N,F,2,,NORTON AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B5A7-362B-E053-6B04A8C03ACC},240000,2021-04-29 00:00,M41 6WT,S,N,F,22,,DUNSTER DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B381-362B-E053-6B04A8C03ACC},278000,2021-01-28 00:00,M41 9EZ,S,N,F,28,,SUNNINGDALE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B805-362B-E053-6B04A8C03ACC},450000,2021-01-15 00:00,M41 7AZ,S,N,F,18,,LEAMINGTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B5E4-362B-E053-6B04A8C03ACC},280000,2021-02-05 00:00,M41 6ER,D,N,F,3,,TOWN GATE DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B3C4-362B-E053-6B04A8C03ACC},145000,2021-03-02 00:00,M41 9NB,F,N,L,34,,HARCOURT CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B608-362B-E053-6B04A8C03ACC},130000,2021-04-21 00:00,M41 8GR,F,N,L,QUEENS COURT,FLAT 10,WOODSEND ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B611-362B-E053-6B04A8C03ACC},240000,2021-03-05 00:00,M41 6NG,S,N,F,87,,ARUNDEL AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B406-362B-E053-6B04A8C03ACC},302500,2021-03-05 00:00,M41 0TL,D,N,L,26,,CONWAY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B41F-362B-E053-6B04A8C03ACC},305000,2021-03-05 00:00,M41 6HD,S,N,F,244,,CHURCH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B1FD-362B-E053-6B04A8C03ACC},217000,2021-02-23 00:00,M41 9AL,T,N,F,10,,HAMPTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B8BF-362B-E053-6B04A8C03ACC},231000,2021-02-25 00:00,M41 9AP,T,N,F,98,,HIGHER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B237-362B-E053-6B04A8C03ACC},268000,2021-03-12 00:00,M41 9PJ,T,N,F,84,,FIRWOOD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B8F5-362B-E053-6B04A8C03ACC},270000,2021-02-25 00:00,M41 9PL,T,N,F,61,,FIRWOOD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B249-362B-E053-6B04A8C03ACC},267500,2021-01-14 00:00,M41 6HE,S,N,L,16,,MANSFIELD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B488-362B-E053-6B04A8C03ACC},244000,2021-02-05 00:00,M41 7FB,S,N,F,20,,KINGSWAY PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B6CD-362B-E053-6B04A8C03ACC},130000,2021-04-30 00:00,M41 9HH,F,N,L,26,,MANOR PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B6D5-362B-E053-6B04A8C03ACC},260000,2021-02-11 00:00,M41 6WG,S,N,F,1,,COMPTON CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B260-362B-E053-6B04A8C03ACC},205000,2021-02-04 00:00,M41 8DZ,S,N,L,33,,ROSSETT DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B268-362B-E053-6B04A8C03ACC},226500,2021-03-08 00:00,M41 9PL,T,N,F,57,,FIRWOOD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B26C-362B-E053-6B04A8C03ACC},383500,2021-03-02 00:00,M41 5QR,S,N,F,2,,THE CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B28E-362B-E053-6B04A8C03ACC},295000,2021-05-07 00:00,M41 5EB,S,N,L,1,,PICKERING CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B4CC-362B-E053-6B04A8C03ACC},212000,2021-02-19 00:00,M41 8RN,T,N,F,2,,LYDNEY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B4DB-362B-E053-6B04A8C03ACC},350000,2021-03-05 00:00,M41 0XR,D,N,F,31,,WESTBOURNE PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B728-362B-E053-6B04A8C03ACC},215000,2021-01-19 00:00,M41 0UN,S,N,F,136,,WINCHESTER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B742-362B-E053-6B04A8C03ACC},278000,2021-02-12 00:00,M41 9QA,S,N,F,54,,MOUNT DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C3C3F9B5-B9A7-362B-E053-6B04A8C03ACC},257000,2021-02-18 00:00,M41 0ZF,S,N,F,3,,YORK AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-2540-0425-E053-6C04A8C0947B},283000,2021-07-06 00:00,M41 5DQ,T,N,F,7,,SHELDON AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-277A-0425-E053-6C04A8C0947B},357000,2021-06-18 00:00,M41 9BT,S,N,F,2,,WALMSLEY GROVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-2787-0425-E053-6C04A8C0947B},214950,2021-03-10 00:00,M41 0XX,T,N,F,23,,RICHMOND AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-2312-0425-E053-6C04A8C0947B},230000,2021-04-09 00:00,M41 7WW,S,N,L,69,,NURSERY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-255F-0425-E053-6C04A8C0947B},310000,2021-06-25 00:00,M41 5PT,S,N,F,30,,CRAIG AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-2349-0425-E053-6C04A8C0947B},270000,2021-01-29 00:00,M41 9EP,S,N,L,54,,REDESMERE PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-257F-0425-E053-6C04A8C0947B},147500,2021-04-06 00:00,M41 6JN,F,N,L,3,,TILBY CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-27AD-0425-E053-6C04A8C0947B},380000,2021-03-15 00:00,M41 0QN,S,N,F,5,,WALLINGFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-25CD-0425-E053-6C04A8C0947B},380000,2021-06-17 00:00,M41 7DR,D,N,F,2A,,LYNDHURST AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-23B9-0425-E053-6C04A8C0947B},399000,2021-03-30 00:00,M41 0GG,D,N,L,2,,ABINGDON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{CB0035E6-8762-58AE-E053-6B04A8C091AF},207000,2021-07-23 00:00,M41 0TE,S,N,L,52,,CONWAY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-23FD-0425-E053-6C04A8C0947B},249999,2021-03-19 00:00,M41 6FE,S,N,F,100,,SNOWDEN AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-2406-0425-E053-6C04A8C0947B},299950,2021-06-24 00:00,M41 6LJ,D,N,L,11,,MILLFORD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-21D5-0425-E053-6C04A8C0947B},300000,2021-04-07 00:00,M41 7AQ,S,N,F,18,,WESTOVER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-2409-0425-E053-6C04A8C0947B},306000,2021-06-25 00:00,M41 7AL,S,N,F,10,,LEDBURY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-2659-0425-E053-6C04A8C0947B},249950,2021-06-17 00:00,M41 8QY,T,N,F,23,,WOODSEND ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-265B-0425-E053-6C04A8C0947B},214100,2021-04-29 00:00,M41 9PL,T,N,F,31,,FIRWOOD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-266F-0425-E053-6C04A8C0947B},269950,2021-06-15 00:00,M41 9PQ,S,N,F,2,,DURNFORD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-2678-0425-E053-6C04A8C0947B},307500,2021-04-01 00:00,M41 0TD,S,N,F,129,,LOSTOCK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-2218-0425-E053-6C04A8C0947B},256000,2021-03-24 00:00,M41 7BH,S,N,F,7,,CANTERBURY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-244E-0425-E053-6C04A8C0947B},139000,2021-03-25 00:00,M41 6PJ,F,N,L,ALIXANDRA COURT,FLAT 5,ROSLYN AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-2691-0425-E053-6C04A8C0947B},230000,2021-03-26 00:00,M41 8DY,S,N,F,12,,ROSSETT DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-269C-0425-E053-6C04A8C0947B},293500,2021-03-16 00:00,M41 6NF,S,N,F,19,,CHELSEA ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-225A-0425-E053-6C04A8C0947B},225000,2021-06-02 00:00,M41 6HA,S,N,L,20,,HASLEMERE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-247C-0425-E053-6C04A8C0947B},219999,2021-06-30 00:00,M41 7NF,T,N,F,58,,WELWYN CLOSE,DAVYHULME,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-2296-0425-E053-6C04A8C0947B},299000,2021-03-30 00:00,M41 9DG,S,N,F,6,,WESTON AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-229B-0425-E053-6C04A8C0947B},247500,2021-06-25 00:00,M41 7AS,T,N,F,63,,HAYESWATER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-24CD-0425-E053-6C04A8C0947B},265000,2021-04-16 00:00,M41 6EJ,S,N,F,76,,TINTERN AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-2709-0425-E053-6C04A8C0947B},194500,2021-04-09 00:00,M41 0XZ,T,N,F,12,,GLADSTONE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-24ED-0425-E053-6C04A8C0947B},295000,2021-04-28 00:00,M41 0RU,T,N,F,14,,LICHFIELD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C8A3A576-2735-0425-E053-6C04A8C0947B},285000,2021-06-17 00:00,M41 9PQ,S,N,F,34,,DURNFORD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{DE2D0CDF-A35F-51EE-E053-6C04A8C00671},230000,2021-12-03 00:00,M41 9AJ,T,N,F,15,,WILLOW AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-71A9-0AD9-E053-6B04A8C067CC},305000,2021-08-27 00:00,M41 6HX,T,N,F,18,,CARRINGTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-71B0-0AD9-E053-6B04A8C067CC},240000,2021-08-13 00:00,M41 8UB,S,N,F,65,,LAWRENCE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-71B7-0AD9-E053-6B04A8C067CC},475000,2021-09-01 00:00,M41 8TY,D,N,L,41,,GOLDSWORTHY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-6FA7-0AD9-E053-6B04A8C067CC},249950,2021-07-07 00:00,M41 7FU,S,N,F,81,,SHETLAND WAY,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-6FB0-0AD9-E053-6B04A8C067CC},264000,2021-12-10 00:00,M41 6PB,S,N,L,6,,BOSDIN ROAD WEST,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-6FD5-0AD9-E053-6B04A8C067CC},275000,2021-12-15 00:00,M41 9FQ,S,N,F,47,,KINGSTON DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-6FE4-0AD9-E053-6B04A8C067CC},380000,2021-09-10 00:00,M41 8GE,T,N,L,3,,EDDISBURY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-6FE5-0AD9-E053-6B04A8C067CC},280000,2021-12-15 00:00,M41 7FU,S,N,F,83,,SHETLAND WAY,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-6FEE-0AD9-E053-6B04A8C067CC},415000,2021-09-10 00:00,M41 0GS,D,N,L,36,,SHERBORNE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-7007-0AD9-E053-6B04A8C067CC},255000,2021-06-01 00:00,M41 8DD,S,N,L,10,,FILEY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-7238-0AD9-E053-6B04A8C067CC},420000,2021-08-20 00:00,M41 5SP,D,N,F,1,,THE FOLD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-7010-0AD9-E053-6B04A8C067CC},285000,2021-06-30 00:00,M41 8DE,S,N,L,49,,CROSS KNOWLE VIEW,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-7012-0AD9-E053-6B04A8C067CC},239950,2021-08-12 00:00,M41 9BL,T,N,F,35,,POPLAR GROVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-7019-0AD9-E053-6B04A8C067CC},248000,2021-12-15 00:00,M41 7FR,S,N,F,5,,BENBECULA WAY,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-7028-0AD9-E053-6B04A8C067CC},315000,2021-06-29 00:00,M41 0QP,S,N,L,72,,KIRKSTALL ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-703E-0AD9-E053-6B04A8C067CC},318500,2021-12-10 00:00,M41 5DB,T,N,F,19,,LIME AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-7042-0AD9-E053-6B04A8C067CC},270000,2021-06-11 00:00,M41 9AE,T,N,F,30,,GLOUCESTER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-7043-0AD9-E053-6B04A8C067CC},290000,2021-07-30 00:00,M41 8WU,S,N,L,108,,WOODHOUSE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-7046-0AD9-E053-6B04A8C067CC},285000,2021-08-25 00:00,M41 8DG,S,N,L,4,,BINGLEY DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-7051-0AD9-E053-6B04A8C067CC},297500,2021-08-24 00:00,M41 5DB,T,N,F,5,,LIME AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-70AE-0AD9-E053-6B04A8C067CC},305000,2021-09-10 00:00,M41 9BN,T,N,F,43,,MOSS VALE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{DE2D0CDF-A355-51EE-E053-6C04A8C00671},276000,2021-12-17 00:00,M41 0UT,S,N,F,136,,CROFTS BANK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-70C7-0AD9-E053-6B04A8C067CC},250000,2021-08-03 00:00,M41 9PJ,T,N,F,48,,FIRWOOD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{F87E72F9-26D3-176C-E053-6B04A8C0D2BE},435000,2021-12-20 00:00,M41 0RJ,T,N,F,18,,TEWKESBURY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{F87E72F9-26D4-176C-E053-6B04A8C0D2BE},255000,2021-11-26 00:00,M41 8PL,S,N,L,7,,DAVYLANDS,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{E073986B-27E5-2134-E053-6C04A8C0233B},245000,2021-12-13 00:00,M41 6WF,S,N,L,153,,IRLAM ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{E073986B-280E-2134-E053-6C04A8C0233B},210000,2021-09-29 00:00,M41 0XX,T,N,F,15,,RICHMOND AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{DE2D0CE0-8470-51EE-E053-6C04A8C00671},63408,2021-10-07 00:00,M41 7TE,O,N,L,BRIDGEWATER,UNIT 3,ROBSON AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{DE2D0CE0-8BB5-51EE-E053-6C04A8C00671},607000,2021-04-30 00:00,M41 7LJ,O,N,L,1,,PLATINUM ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{E073986B-29D5-2134-E053-6C04A8C0233B},270000,2021-12-10 00:00,M41 8PE,S,N,L,62,,BENT LANES,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{E073986B-29DC-2134-E053-6C04A8C0233B},163000,2021-10-13 00:00,M41 5RH,F,N,L,8,,ALBANY COURT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{DE2D0CE0-883F-51EE-E053-6C04A8C00671},260000,2021-10-29 00:00,M41 5RY,S,N,L,45,,BROOK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{DE2D0CE0-887B-51EE-E053-6C04A8C00671},588000,2021-11-26 00:00,M41 6JR,O,N,F,31,,IRLAM ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{E073986B-2334-2134-E053-6C04A8C0233B},265000,2021-12-09 00:00,M41 9FW,S,N,F,1,,MATLOCK AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{E073986B-2B39-2134-E053-6C04A8C0233B},625000,2021-06-22 00:00,M41 8BY,D,N,F,9,,TEESDALE AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{E073986B-23D9-2134-E053-6C04A8C0233B},117000,2021-10-07 00:00,M41 0XT,T,N,F,76A,,RAILWAY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{E073986B-2461-2134-E053-6C04A8C0233B},560000,2021-12-06 00:00,M41 5RD,D,N,F,70,,MOORSIDE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D707E535-3C77-0AD9-E053-6B04A8C067CC},850000,2021-08-23 00:00,M41 8BY,D,N,F,32,,TEESDALE AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D93B27B0-A964-3100-E053-6C04A8C08887},326000,2021-06-25 00:00,M41 0XN,S,N,F,14,,GREENFIELD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D93B27B0-AC1C-3100-E053-6C04A8C08887},715000,2021-09-15 00:00,M41 5TH,D,N,L,16,,DALTON GARDENS,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D93B27B0-A978-3100-E053-6C04A8C08887},312500,2021-11-25 00:00,M41 0XN,S,N,F,16,,GREENFIELD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{E073986B-270E-2134-E053-6C04A8C0233B},320000,2021-05-28 00:00,M41 0SH,S,N,L,237,,CANTERBURY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
